HeatingDemand,HeatingEnergy,CoolingDemand,CoolingEnergy,IndoorAir,OutsideTemp,SolarGains,COP
9148.614195342874,11156.846579686433,0.0,0.0,19.99999999999999,1.1,0.0,
9367.342499192064,11423.588413648858,0.0,0.0,19.999999999999996,1.1,0.0,
9669.158953523862,11791.657260394953,0.0,0.0,20.0,0.6,0.0,
9726.052116566887,11861.039166544984,0.0,0.0,19.99999999999999,0.6,0.0,
7749.55268226404,9450.674002761025,0.0,0.0,19.999999999999993,3.3,598.068032742027,
4018.678459489854,4900.827389621773,0.0,0.0,19.999999999999996,0.6,2306.200921220066,
3036.9646575109246,3703.6154359889324,0.0,0.0,20.000000000000004,0.0,3436.9142630572346,
2080.5402112859997,2537.2441601048777,0.0,0.0,19.999999999999996,0.0,5421.103038294696,
473.1306272119586,576.9885697706812,0.0,0.0,19.999999999999996,0.0,11475.93181290208,
2430.0501861074335,2963.4758367163827,0.0,0.0,20.0,0.6,21498.072233062212,
0.0,0.0,0.0,0.0,21.653743457441948,0.6,20544.247067008335,
0.0,0.0,0.0,0.0,22.322838012892856,0.6,14242.365966581498,
0.0,0.0,0.0,0.0,22.55647521166865,0.0,8011.130924141089,
0.0,0.0,0.0,0.0,22.180924373218506,-1.1,690.2300052173921,
314.8368431202538,383.94736965884607,0.0,0.0,20.0,-2.2,0.0,
3045.9790024507274,3714.608539574058,0.0,0.0,20.0,-3.3,0.0,
4859.8863704898595,5926.690695719341,0.0,0.0,19.99999999999999,-3.9,0.0,
6541.955441761945,7977.994441173104,0.0,0.0,20.0,-5.0,0.0,
7920.982744699539,9659.735054511633,0.0,0.0,19.999999999999993,-5.6,0.0,
9097.78336315268,11094.857759942292,0.0,0.0,20.000000000000007,-6.1,0.0,
10265.752671822613,12519.21057539343,0.0,0.0,20.000000000000004,-7.2,0.0,
11218.10208799741,13680.612302435866,0.0,0.0,19.999999999999986,-7.8,0.0,
12040.780739673408,14683.87895082123,0.0,0.0,19.999999999999993,-8.3,0.0,
12794.563415727966,15603.126116741423,0.0,0.0,19.999999999999993,-8.9,0.0,
13452.441296777175,16405.41621558192,0.0,0.0,20.00000000000002,-9.4,0.0,
13925.108244848809,16981.839322986354,0.0,0.0,20.000000000000004,-9.4,0.0,
14461.737979165773,17636.265828250944,0.0,0.0,19.999999999999996,-10.0,0.0,
14698.846822470743,17925.422954232614,0.0,0.0,20.0,-10.0,0.0,
13133.65518151987,16016.652660390087,0.0,0.0,19.999999999999996,-10.0,3557.7350657388806,
8009.004515083267,9767.078676930814,0.0,0.0,19.99999999999999,-10.0,10297.837093676862,
5739.650489996884,6999.573768288883,0.0,0.0,19.999999999999996,-9.4,12853.966459073617,
3250.1069854663347,3963.5451042272375,0.0,0.0,20.0,-8.3,17595.316179285368,
566.1794555899043,690.4627507193954,0.0,0.0,19.999999999999996,-7.2,21151.598446258868,
2926.468651120364,3568.864208683371,0.0,0.0,20.000000000000004,-6.7,22886.203265511504,
0.0,0.0,0.0,0.0,21.427474706513422,-5.6,22476.57669966859,
0.0,0.0,0.0,0.0,22.21425308482959,-5.0,19514.63023776121,
0.0,0.0,0.0,0.0,22.51694514329275,-5.6,12851.33550340913,
0.0,0.0,0.0,0.0,22.016649910932237,-6.7,1917.8682233732943,
1078.7417777019339,1315.5387532950415,0.0,0.0,19.999999999999996,-7.2,0.0,
4029.1280545922727,4913.57079828326,0.0,0.0,20.0,-7.8,0.0,
6074.280710496186,7407.659403044129,0.0,0.0,20.0,-8.3,0.0,
7842.65756202023,9564.216539049063,0.0,0.0,20.000000000000014,-8.9,0.0,
9222.316872753607,11246.72789360196,0.0,0.0,20.000000000000007,-8.9,0.0,
10487.649797483096,12789.8168261989,0.0,0.0,20.0,-9.4,0.0,
11608.814066629635,14157.090325158093,0.0,0.0,19.999999999999996,-10.0,0.0,
12595.65737713553,15360.55777699455,0.0,0.0,20.000000000000014,-10.6,0.0,
13326.681726382036,16252.050885831752,0.0,0.0,20.000000000000004,-10.6,0.0,
13933.396506660996,16991.94695934268,0.0,0.0,20.000000000000004,-10.6,0.0,
14557.222932399225,17752.710893169788,0.0,0.0,19.999999999999993,-11.1,0.0,
14881.346259936015,18147.98324382441,0.0,0.0,20.000000000000007,-10.6,0.0,
15343.975284583606,18712.164981199523,0.0,0.0,19.999999999999993,-11.1,0.0,
15534.335087097488,18944.311081826207,0.0,0.0,19.999999999999993,-11.1,0.0,
14015.64265325828,17092.247138119852,0.0,0.0,20.0,-10.6,1988.7040190661696,
8647.647795558418,10545.911945802949,0.0,0.0,19.999999999999993,-8.9,8441.554888707318,
5943.112145068424,7247.697737888322,0.0,0.0,20.0,-6.7,11765.532892651936,
3310.1417088860603,4036.7581815683666,0.0,0.0,19.999999999999996,-5.0,15474.571737238837,
956.6637097062769,1166.663060617411,0.0,0.0,19.999999999999993,-3.9,16352.565579019163,
3467.636346019575,4228.824812218994,0.0,0.0,19.999999999999996,-2.8,18137.753276411942,
0.0,0.0,0.0,0.0,21.207580501884866,-1.7,19287.22415419229,
0.0,0.0,0.0,0.0,21.637828285067798,-1.7,11114.021309502585,
0.0,0.0,0.0,0.0,21.713973537327703,-1.1,4205.92142023981,
0.0,0.0,0.0,0.0,21.39781588118068,-1.1,284.7736767958059,
1937.5527271696485,2362.869179475181,0.0,0.0,20.0,-1.1,0.0,
4169.197917856217,5084.387704702704,0.0,0.0,19.999999999999996,-1.7,0.0,
5497.547743535914,6704.3265165072135,0.0,0.0,20.000000000000004,-1.7,0.0,
6720.296282420155,8195.483271244091,0.0,0.0,19.999999999999996,-2.2,0.0,
7661.778499651804,9343.632316648542,0.0,0.0,20.00000000000002,-2.2,0.0,
8443.163110373645,10296.540378504445,0.0,0.0,19.999999999999993,-2.2,0.0,
9091.67446693268,11087.40788650327,0.0,0.0,20.000000000000014,-2.2,0.0,
9509.624899375687,11597.10353582401,0.0,0.0,20.0,-1.7,0.0,
9929.843310746608,12109.56501310562,0.0,0.0,19.999999999999986,-1.7,0.0,
10278.604226011465,12534.883202453006,0.0,0.0,19.999999999999993,-1.7,0.0,
10423.719807199941,12711.853423414563,0.0,0.0,19.999999999999996,-1.1,0.0,
10511.883913942964,12819.370626759714,0.0,0.0,20.0,-0.6,0.0,
10658.395658303014,12998.043485735383,0.0,0.0,20.000000000000004,-0.6,0.0,
10779.993305329823,13146.333299182712,0.0,0.0,19.999999999999996,-0.6,0.0,
10614.833115886659,12944.918434008121,0.0,0.0,20.000000000000007,0.0,929.1502381343723,
9935.57292610091,12116.552348903548,0.0,0.0,19.99999999999999,0.6,4564.74099745071,
8573.257242146195,10455.191758714873,0.0,0.0,20.000000000000004,1.7,9027.765277813842,
7204.246386478385,8785.666324973641,0.0,0.0,20.0,3.3,8792.322749577084,
5842.259452277778,7124.706649119242,0.0,0.0,19.999999999999996,4.4,10305.386129176135,
5094.972936152353,6213.381629454089,0.0,0.0,20.000000000000007,5.0,7393.228492755379,
3996.8237164018406,4874.175263904684,0.0,0.0,20.0,5.6,10838.324329127176,
4183.798591874987,5102.1934047255945,0.0,0.0,20.000000000000004,5.6,2858.022743128898,
4633.651849022208,5650.794937831961,0.0,0.0,20.000000000000004,5.6,1231.9716893220757,
5171.221570667661,6306.367769106903,0.0,0.0,19.999999999999993,5.6,105.59757337046364,
5787.073643762517,7057.406882637217,0.0,0.0,19.999999999999996,5.0,0.0,
6211.273277541532,7574.723509196991,0.0,0.0,20.0,5.0,0.0,
6563.338414452398,8004.071237137071,0.0,0.0,19.999999999999996,5.0,0.0,
6855.5354150104795,8360.409042695706,0.0,0.0,20.0,5.0,0.0,
7242.383839490752,8832.175414013112,0.0,0.0,19.999999999999986,4.4,0.0,
7475.441512499107,9116.392088413546,0.0,0.0,20.000000000000018,4.4,0.0,
7668.868085796246,9352.278153410058,0.0,0.0,20.000000000000004,4.4,0.0,
7949.685330035579,9694.738207360462,0.0,0.0,20.0,3.9,0.0,
7989.1276611030535,9742.838611101286,0.0,0.0,20.0,4.4,0.0,
8095.2026929866315,9872.19840608126,0.0,0.0,20.000000000000004,4.4,0.0,
8568.144029903739,10448.95613402895,0.0,0.0,20.0,2.8,0.0,
8870.31410583311,10817.456226625744,0.0,0.0,19.999999999999996,2.2,0.0,
9033.09285353829,11015.966894558891,0.0,0.0,20.000000000000004,2.2,0.0,
9168.191324950101,11180.721127987928,0.0,0.0,20.000000000000004,2.2,0.0,
9218.651913512826,11242.258431113203,0.0,0.0,20.000000000000014,2.2,470.63476760424953,
9138.335490956973,11144.311574337773,0.0,0.0,19.999999999999993,2.2,1366.519711933953,
8907.590088206096,10862.914741714752,0.0,0.0,20.000000000000004,2.2,2548.924190380716,
8362.148656764002,10197.742264346345,0.0,0.0,19.99999999999999,1.7,6075.926906274264,
7654.582879361545,9334.857169953104,0.0,0.0,20.000000000000004,2.2,6268.104694380238,
7174.715542629158,8749.653100767267,0.0,0.0,20.000000000000007,1.7,6911.335328256353,
6949.948735996653,8475.547239020309,0.0,0.0,20.000000000000004,1.1,6078.822670230184,
7193.033591758779,8771.992185071682,0.0,0.0,20.000000000000004,0.0,4212.743236329343,
7798.710150012326,9510.622134161375,0.0,0.0,19.999999999999993,-1.1,2063.7682958611695,
8530.647446262517,10403.22859300307,0.0,0.0,20.000000000000014,-1.7,351.99191123487884,
9378.361005843128,11437.025616881863,0.0,0.0,20.000000000000004,-2.8,0.0,
10309.078901726973,12572.047441130455,0.0,0.0,20.0,-4.4,0.0,
10991.181335144296,13403.87967700524,0.0,0.0,19.999999999999986,-5.0,0.0,
11733.907164381484,14309.642883392055,0.0,0.0,20.000000000000004,-6.1,0.0,
12333.325102343486,15040.640368711569,0.0,0.0,20.000000000000007,-6.7,0.0,
12863.087732168537,15686.692356303094,0.0,0.0,20.0,-7.2,0.0,
13373.764306462394,16309.468666417553,0.0,0.0,19.999999999999993,-7.8,0.0,
13829.87590535387,16865.702323602283,0.0,0.0,19.999999999999993,-8.3,0.0,
14279.425693520521,17413.933772586002,0.0,0.0,20.000000000000007,-8.9,0.0,
14829.144098022702,18084.322070759394,0.0,0.0,20.0,-10.0,0.0,
15388.657790645688,18766.65584225084,0.0,0.0,19.99999999999999,-11.1,0.0,
15691.67945917484,19136.194462408344,0.0,0.0,20.0,-11.1,0.0,
16087.511833446179,19618.916870056317,0.0,0.0,20.000000000000007,-11.7,0.0,
16207.765691753637,19765.56791677273,0.0,0.0,19.99999999999999,-11.7,0.0,
14877.859282114023,18143.73083184637,0.0,0.0,19.99999999999999,-11.7,1021.799492155268,
9747.43126119768,11887.111294143513,0.0,0.0,20.0,-10.0,6373.067862328353,
7445.566042798466,9079.958588778618,0.0,0.0,19.999999999999993,-8.9,10234.251040180476,
4899.478467124945,5974.973740396275,0.0,0.0,20.000000000000004,-7.2,14557.466560063267,
2197.631944901122,2680.0389571964906,0.0,0.0,19.999999999999996,-5.6,17678.65365370068,
4558.176996278595,5558.752434486091,0.0,0.0,19.999999999999996,-4.4,18606.282549441872,
0.0,0.0,0.0,0.0,20.68791777446744,-3.3,17394.949315225145,
0.0,0.0,0.0,0.0,21.131638161650425,-3.9,13394.393666556714,
0.0,0.0,0.0,0.0,21.14749033922286,-4.4,6111.456509364696,
0.0,0.0,0.0,0.0,20.74314128476911,-4.4,412.90898606371235,
3964.740908756366,4835.049888727276,0.0,0.0,19.999999999999996,-5.0,0.0,
6073.480267168494,7406.683252644505,0.0,0.0,19.999999999999993,-5.0,0.0,
7532.171054757066,9185.574457020812,0.0,0.0,19.999999999999993,-5.6,0.0,
8775.088504525216,10701.327444542947,0.0,0.0,20.000000000000007,-6.1,0.0,
9877.6490158351,12045.913433945245,0.0,0.0,19.999999999999996,-6.7,0.0,
10704.71303343559,13054.528089555599,0.0,0.0,19.99999999999999,-6.7,0.0,
11511.418646774106,14038.315422895252,0.0,0.0,19.999999999999993,-7.2,0.0,
12107.605399607986,14765.372438546327,0.0,0.0,19.999999999999993,-7.2,0.0,
12746.750585405722,15544.81778708015,0.0,0.0,20.000000000000004,-7.8,0.0,
13189.202342572125,16084.393100697715,0.0,0.0,19.999999999999993,-7.8,0.0,
13556.415857292915,16532.21446011331,0.0,0.0,19.999999999999996,-7.8,0.0,
13861.185277256678,16903.884484459366,0.0,0.0,19.999999999999975,-7.8,0.0,
14234.411687922087,17359.038643807424,0.0,0.0,19.999999999999996,-8.3,0.0,
14494.910729334353,17676.720401627263,0.0,0.0,20.000000000000004,-8.9,0.0,
12937.509848341324,15777.451034562591,0.0,0.0,19.999999999999993,-8.9,2974.74553995479,
7669.0633331588915,9352.516259949869,0.0,0.0,19.99999999999999,-8.3,9805.559198897987,
5192.727449209384,6332.594450255347,0.0,0.0,19.99999999999999,-7.2,12777.15116701346,
2535.229133429317,3091.7428456455086,0.0,0.0,19.999999999999996,-5.6,17098.562596426025,
0.0,0.0,0.0,0.0,20.03816840564002,-5.0,20694.487210816427,
2592.5470954373413,3161.642799313831,0.0,0.0,19.999999999999996,-4.4,19423.522738179192,
0.0,0.0,0.0,0.0,21.45073779432028,-4.4,21446.906434733373,
0.0,0.0,0.0,0.0,22.008597606267774,-4.4,15487.932285740517,
0.0,0.0,0.0,0.0,22.204469262770612,-4.4,9449.670169804649,
0.0,0.0,0.0,0.0,21.7879072422994,-5.0,1778.4233239697953,
1494.69112525701,1822.7940551914758,0.0,0.0,20.0,-5.6,0.0,
4079.7899646263077,4975.353615397937,0.0,0.0,19.999999999999993,-5.6,0.0,
6174.401160228977,7529.757512474362,0.0,0.0,20.000000000000018,-7.2,0.0,
8087.100262025958,9862.317392714584,0.0,0.0,19.999999999999986,-8.9,0.0,
9689.814105174353,11816.846469724822,0.0,0.0,20.000000000000007,-10.0,0.0,
11123.262977728677,13564.954850888631,0.0,0.0,19.999999999999982,-11.1,0.0,
12151.608489733937,14819.034743577973,0.0,0.0,19.99999999999998,-11.1,0.0,
13149.424500773766,16035.883537528984,0.0,0.0,19.999999999999996,-11.7,0.0,
14009.83822261799,17085.16856416828,0.0,0.0,19.999999999999996,-12.2,0.0,
14650.600102511395,17866.585490867554,0.0,0.0,20.000000000000004,-12.2,0.0,
15326.740483404428,18691.146930981013,0.0,0.0,19.999999999999996,-12.8,0.0,
15799.89645950252,19268.166414027466,0.0,0.0,19.999999999999993,-12.8,0.0,
16312.875550789577,19893.750671694608,0.0,0.0,19.99999999999999,-13.3,0.0,
16545.023468363746,20176.857888248473,0.0,0.0,19.999999999999996,-13.3,0.0,
15163.681990355324,18492.29511018942,0.0,0.0,19.999999999999993,-13.3,2123.134931239309,
10203.651282561514,12443.477173855505,0.0,0.0,19.999999999999996,-12.2,6863.74490649109,
8029.920824166756,9792.586370935069,0.0,0.0,20.0,-10.6,9284.29550479845,
6159.53790837413,7511.631595578207,0.0,0.0,19.99999999999999,-9.4,10852.280761496066,
4957.752269324149,6046.039352834328,0.0,0.0,20.000000000000004,-8.9,8479.853827189623,
9125.873174362832,11129.113627271747,0.0,0.0,20.000000000000007,-7.8,4494.642580049316,
4162.10792168806,5075.741367912268,0.0,0.0,19.999999999999993,-7.2,5899.509510753176,
3963.2902706475734,4833.280817862895,0.0,0.0,19.999999999999996,-7.2,3145.5942939873767,
3932.623595286796,4795.882433276581,0.0,0.0,20.0,-6.7,1417.2249519033146,
4187.624749195661,5106.859450238611,0.0,0.0,20.0,-5.6,246.39433786441515,
9053.032952647523,11040.28408859454,0.0,0.0,19.99999999999999,-5.0,0.0,
10152.176980495376,12380.70363475046,0.0,0.0,19.999999999999996,-4.4,0.0,
10596.338706382374,12922.364276076067,0.0,0.0,19.999999999999993,-3.9,0.0,
11302.932859462364,13784.06446275898,0.0,0.0,20.0,-5.0,0.0,
12136.984895859125,14801.201092511128,0.0,0.0,19.999999999999996,-6.7,0.0,
12579.852313595098,15341.283309262315,0.0,0.0,20.0,-6.7,0.0,
12947.410806443275,15789.525373711313,0.0,0.0,19.999999999999986,-6.7,0.0,
13372.749104487293,16308.230615228407,0.0,0.0,20.0,-7.2,0.0,
14061.380182898367,17148.024613290694,0.0,0.0,20.000000000000004,-8.9,0.0,
14383.555253432476,17540.921040771314,0.0,0.0,19.999999999999986,-8.9,0.0,
14650.94494754046,17867.006033585927,0.0,0.0,20.0,-8.9,0.0,
14872.865434425416,18137.64077368953,0.0,0.0,19.999999999999993,-8.9,0.0,
15177.331245965572,18508.940543860455,0.0,0.0,19.999999999999982,-9.4,0.0,
15236.423247088733,18581.00395986431,0.0,0.0,20.000000000000004,-9.4,0.0,
13911.232887697444,16964.918155728592,0.0,0.0,19.999999999999993,-9.4,598.386249099294,
9636.27536829962,11751.555327194661,0.0,0.0,20.0,-9.4,2604.740143138103,
8277.695520776468,10094.750635093254,0.0,0.0,20.0,-9.4,5063.062277653006,
6998.11278208061,8534.28388058611,0.0,0.0,20.0,-8.9,6776.495380911343,
5570.079070439797,6792.779354194875,0.0,0.0,19.99999999999999,-7.8,7976.5442032896935,
9384.072479448743,11443.990828596028,0.0,0.0,20.000000000000014,-7.8,7673.4236649203585,
3987.9679905434837,4863.375598223761,0.0,0.0,20.000000000000014,-6.7,7697.941659704347,
3369.318190702127,4108.924622807473,0.0,0.0,19.999999999999996,-6.1,4975.548893491282,
3482.2803118696834,4246.6833071581505,0.0,0.0,20.000000000000004,-6.7,2180.4910072821986,
4153.201067881771,5064.879351075331,0.0,0.0,19.999999999999996,-7.2,534.5717669880178,
9316.071432548812,11361.062722620503,0.0,0.0,19.999999999999986,-7.2,0.0,
10721.373364748382,13074.84556676632,0.0,0.0,20.00000000000002,-7.2,0.0,
11451.90610561216,13965.739153185563,0.0,0.0,20.000000000000004,-7.2,0.0,
12202.55195030439,14881.160915005355,0.0,0.0,19.99999999999999,-7.8,0.0,
12857.82641335152,15680.276113843318,0.0,0.0,19.99999999999999,-8.3,0.0,
13208.050087703976,16107.378155736556,0.0,0.0,19.999999999999993,-7.8,0.0,
13692.341135237477,16697.976994192046,0.0,0.0,20.0,-8.3,0.0,
14285.56106299466,17421.415930481293,0.0,0.0,19.99999999999999,-9.4,0.0,
14351.93563459064,17502.360529988586,0.0,0.0,19.999999999999996,-8.3,0.0,
15121.6706808484,18441.061805912683,0.0,0.0,20.000000000000018,-10.6,0.0,
15687.771981998105,19131.429246339154,0.0,0.0,20.000000000000018,-11.7,0.0,
15587.30033228779,19008.902844253404,0.0,0.0,19.999999999999993,-10.0,0.0,
15608.930006481163,19035.280495708736,0.0,0.0,20.000000000000014,-9.4,0.0,
15883.307451676748,19369.88713619116,0.0,0.0,20.000000000000014,-10.6,0.0,
14317.791555607628,17460.721409277598,0.0,0.0,19.999999999999993,-10.0,1351.2801652931637,
9153.617436422133,11162.948093197725,0.0,0.0,19.999999999999996,-8.3,6113.646747405162,
6590.340502776141,8037.000613141636,0.0,0.0,19.999999999999996,-7.2,11802.179853140697,
3425.2225967762815,4177.100727775954,0.0,0.0,19.999999999999996,-4.4,17031.791008466607,
708.5068671530418,864.0327648207826,0.0,0.0,19.999999999999996,-3.9,19525.63509406199,
2863.5966429567575,3492.1910279960457,0.0,0.0,20.000000000000004,-2.8,20928.289038399733,
0.0,0.0,0.0,0.0,21.533277214966454,-0.6,19434.642214307165,
0.0,0.0,0.0,0.0,21.95837782163088,-0.6,10449.52928991926,
0.0,0.0,0.0,0.0,21.975574116159063,0.0,2575.112932032352,
0.0,0.0,0.0,0.0,21.78998259730347,1.1,281.593528987903,
787.9689912827282,960.9377942472296,0.0,0.0,19.999999999999996,1.1,0.0,
2864.2119381580746,3492.9413879976523,0.0,0.0,19.999999999999993,1.1,0.0,
3886.971565088378,4740.2092257175345,0.0,0.0,19.999999999999996,2.2,0.0,
4897.160065828616,5972.146421742215,0.0,0.0,19.999999999999996,2.2,0.0,
5591.228486420825,6818.571324903445,0.0,0.0,19.999999999999993,2.8,0.0,
5990.657768948911,7305.680206035258,0.0,0.0,20.0,3.9,0.0,
6218.89065546846,7584.012994473732,0.0,0.0,19.999999999999996,5.0,0.0,
6040.417191952743,7366.362429210663,0.0,0.0,20.0,7.2,0.0,
5950.36638684195,7256.5443741975005,0.0,0.0,19.999999999999996,8.3,0.0,
5772.354523608924,7039.456736108445,0.0,0.0,20.000000000000007,9.4,0.0,
5641.621808181202,6880.02659534293,0.0,0.0,19.999999999999996,10.0,0.0,
5621.127760863403,6855.033854711467,0.0,0.0,19.999999999999996,10.0,0.0,
5604.118694847641,6834.291091277611,0.0,0.0,19.999999999999993,10.0,0.0,
5734.3410699554015,6993.09886579927,0.0,0.0,19.999999999999996,9.4,0.0,
6165.921534096399,7519.416504995609,0.0,0.0,20.0,6.1,2918.1984990017713,
5274.313524380226,6432.089663878325,0.0,0.0,19.999999999999996,5.6,9452.80227735486,
3941.2038148807214,4806.346115708197,0.0,0.0,20.000000000000007,5.6,12909.74721934817,
2133.1399545755207,2601.3901885067326,0.0,0.0,20.000000000000004,6.1,17076.973134528944,
971.0608739492632,1184.2205779869064,0.0,0.0,19.999999999999996,5.6,15645.74641980779,
0.0,0.0,0.0,0.0,20.29482504997377,5.6,20870.38247584884,
0.0,0.0,0.0,0.0,20.639281067143287,5.0,16570.869012836694,
0.0,0.0,0.0,0.0,21.367857180055978,8.3,17747.92202713303,
0.0,0.0,0.0,0.0,21.158254351218165,4.4,11141.751437276163,
0.0,0.0,0.0,0.0,20.63602638397208,3.9,2097.4721536116695,
